CustomerID,Age,Gender,DeviceType,TrafficSource,PagesViewed,TimeOnSite,CartItems,PreviousPurchases,AverageOrderValue,DiscountUsed,Purchase
C00426,38,Male,Desktop,Social Media,4,6,4,4,279,1,1
C00427,56,Male,Desktop,Email,12,3,1,5,39,1,0
C00428,53,Male,Tablet,Search Engine,8,4,2,3,54,0,0
C00429,50,Female,Tablet,Email,8,2,2,0,262,1,0
C00430,47,Male,Tablet,Direct,2,8,5,4,289,1,1
C00431,54,Female,Tablet,Social Media,14,8,1,2,242,0,0
C00432,40,Male,Desktop,Search Engine,6,1,5,8,177,0,1
C00433,27,Male,Tablet,Social Media,5,6,5,3,55,1,1
C00434,22,Female,Tablet,Direct,2,1,4,9,48,1,0
C00435,53,Female,Tablet,Search Engine,12,6,5,1,274,1,1
C00436,51,Male,Tablet,Email,10,7,0,3,161,0,1
C00437,48,Female,Mobile,Search Engine,4,2,3,2,153,0,0
C00438,27,Female,Desktop,Social Media,7,9,0,2,163,1,1
C00439,36,Female,Desktop,Search Engine,13,8,0,4,264,0,0
C00440,49,Female,Tablet,Direct,1,9,4,0,273,0,1
C00441,18,Female,Mobile,Direct,9,4,3,4,24,0,0
C00442,22,Female,Desktop,Search Engine,10,4,5,7,285,0,1
C00443,21,Female,Desktop,Direct,12,8,3,9,258,0,1
C00444,33,Female,Tablet,Direct,1,1,5,8,269,0,1
C00445,41,Male,Tablet,Direct,12,8,2,0,50,1,0
C00446,33,Female,Desktop,Email,5,7,1,1,139,1,0
C00447,19,Male,Desktop,Social Media,7,7,4,1,98,1,1
C00448,45,Female,Mobile,Direct,8,9,5,5,28,0,1
C00449,49,Female,Desktop,Search Engine,2,7,5,0,63,1,0
C00450,44,Female,Desktop,Direct,4,2,3,0,241,1,0
C00451,37,Female,Tablet,Email,2,1,4,1,163,0,0
C00452,41,Male,Desktop,Search Engine,4,1,5,3,139,1,0
C00453,29,Male,Tablet,Social Media,6,7,2,1,72,1,0
C00454,52,Female,Desktop,Search Engine,6,5,0,3,84,1,0
C00455,50,Male,Desktop,Search Engine,12,4,5,2,195,1,1
C00456,50,Female,Desktop,Search Engine,13,5,3,2,89,0,0
C00457,54,Female,Mobile,Search Engine,2,6,2,8,140,1,1
C00458,29,Male,Tablet,Direct,11,6,4,7,222,0,1
C00459,20,Male,Mobile,Social Media,4,1,5,9,199,0,1
C00460,18,Female,Desktop,Direct,4,2,2,8,100,1,0
C00461,50,Female,Mobile,Email,14,3,2,0,74,0,0
C00462,57,Male,Tablet,Email,1,4,2,4,198,0,0
C00463,27,Female,Desktop,Search Engine,14,6,2,3,117,0,1
C00464,46,Male,Mobile,Direct,2,9,2,8,129,0,1
C00465,30,Female,Mobile,Direct,14,2,2,2,172,1,0
C00466,29,Female,Tablet,Social Media,3,8,1,4,144,1,1
C00467,48,Male,Mobile,Social Media,13,9,4,7,110,0,1
C00468,19,Male,Tablet,Social Media,11,2,0,9,56,0,1
C00469,52,Male,Desktop,Direct,5,9,4,4,24,0,0
C00470,40,Female,Desktop,Social Media,11,7,3,8,169,0,1
C00471,34,Female,Mobile,Social Media,8,9,3,1,191,1,1
C00472,43,Female,Desktop,Social Media,6,6,4,5,281,0,0
C00473,25,Female,Desktop,Search Engine,3,2,2,4,46,1,0
C00474,46,Male,Mobile,Email,6,8,1,8,74,0,1
C00475,43,Female,Desktop,Email,7,9,0,6,268,0,1
C00476,27,Female,Mobile,Direct,6,8,5,7,292,0,1
C00477,43,Female,Tablet,Direct,10,2,5,6,278,1,1
C00478,51,Male,Tablet,Search Engine,6,8,2,9,285,1,1
C00479,58,Female,Tablet,Email,1,3,4,9,210,1,1
C00480,24,Female,Mobile,Social Media,3,3,5,4,82,0,1
C00481,21,Male,Mobile,Social Media,7,9,4,4,123,1,1
C00482,28,Female,Desktop,Direct,4,9,1,3,278,0,0
C00483,46,Female,Desktop,Email,12,9,1,1,180,0,1
C00484,53,Male,Desktop,Direct,4,4,4,8,190,1,1
C00485,42,Female,Desktop,Direct,7,7,2,9,128,0,1
C00486,38,Female,Desktop,Social Media,9,8,2,9,159,1,1
C00487,53,Female,Mobile,Social Media,14,5,2,9,112,0,1
C00488,27,Male,Mobile,Email,11,1,5,9,122,0,1
C00489,54,Female,Tablet,Direct,13,9,0,2,245,0,0
C00490,26,Female,Tablet,Search Engine,13,6,0,2,179,0,0
C00491,41,Male,Tablet,Email,2,3,2,2,214,0,0
C00492,52,Male,Tablet,Direct,9,3,4,7,164,1,1
C00493,52,Female,Mobile,Email,3,1,1,5,261,0,0
C00494,53,Female,Mobile,Email,6,8,3,0,151,0,0
C00495,35,Female,Mobile,Email,4,2,1,2,112,1,0
C00496,56,Female,Desktop,Search Engine,1,1,1,3,292,1,0
C00497,49,Male,Desktop,Search Engine,9,7,3,1,211,0,0
C00498,41,Female,Tablet,Social Media,11,9,2,5,41,1,1
C00499,40,Male,Desktop,Social Media,6,6,1,9,213,0,1
C00500,49,Male,Mobile,Direct,8,8,3,0,189,1,0
C00501,54,Female,Tablet,Email,2,8,5,0,30,1,0
C00502,29,Female,Tablet,Direct,7,9,4,7,200,0,1
C00503,30,Male,Desktop,Social Media,6,7,4,3,251,1,1
C00504,40,Male,Tablet,Search Engine,2,9,4,0,48,0,0
C00505,42,Female,Desktop,Social Media,2,9,2,6,39,0,1
C00506,52,Male,Desktop,Direct,4,1,1,8,24,0,0
C00507,58,Female,Tablet,Social Media,4,6,1,9,53,1,0
C00508,47,Female,Desktop,Direct,3,8,0,6,159,0,1
C00509,34,Male,Desktop,Direct,8,9,4,0,47,1,0
C00510,37,Male,Desktop,Direct,14,4,2,0,117,0,0
C00511,42,Female,Desktop,Direct,7,2,3,0,281,1,0
C00512,39,Male,Tablet,Social Media,2,9,2,7,265,1,1
C00513,30,Female,Mobile,Direct,3,9,1,6,38,1,0
C00514,36,Female,Mobile,Direct,10,8,4,2,31,1,1
C00515,53,Female,Desktop,Email,9,3,0,2,44,0,0
C00516,29,Male,Desktop,Direct,13,5,5,2,32,0,0
C00517,58,Female,Desktop,Social Media,5,2,2,1,95,0,0
C00518,36,Female,Mobile,Direct,2,3,0,3,278,0,0
C00519,29,Female,Desktop,Search Engine,3,1,1,6,43,1,0
C00520,26,Female,Tablet,Search Engine,8,4,3,8,27,0,1
C00521,24,Female,Tablet,Direct,4,5,2,2,247,1,0
C00522,45,Female,Tablet,Search Engine,14,2,5,9,142,1,1
C00523,31,Female,Mobile,Search Engine,2,3,1,6,109,0,0
C00524,48,Female,Desktop,Social Media,2,6,4,3,243,0,0
C00525,36,Female,Desktop,Email,6,6,2,0,243,0,0
C00526,33,Female,Desktop,Search Engine,8,7,0,4,276,0,0
C00527,22,Female,Mobile,Search Engine,7,9,2,7,22,0,1
C00528,52,Male,Mobile,Email,4,4,1,2,290,1,0
C00529,29,Female,Mobile,Email,2,5,1,9,167,0,1
C00530,42,Female,Mobile,Search Engine,9,2,0,3,208,0,0
C00531,38,Female,Tablet,Direct,4,6,5,2,206,0,0
C00532,53,Male,Mobile,Search Engine,9,4,1,9,207,1,1
C00533,40,Female,Mobile,Direct,5,5,2,7,143,0,1
C00534,33,Male,Mobile,Direct,14,7,5,9,56,1,1
C00535,56,Female,Desktop,Direct,12,6,0,7,168,1,1
C00536,59,Female,Desktop,Email,12,8,1,3,125,1,1
C00537,56,Male,Desktop,Search Engine,11,6,1,1,122,0,0
C00538,31,Female,Tablet,Search Engine,11,8,2,2,251,1,0
C00539,48,Male,Tablet,Social Media,14,4,1,2,165,1,0
C00540,22,Male,Mobile,Email,7,7,2,3,36,1,0
C00541,52,Female,Desktop,Social Media,12,3,4,1,178,0,1
C00542,40,Female,Tablet,Social Media,5,1,5,1,297,1,0
C00543,46,Female,Desktop,Direct,2,9,2,2,144,0,0
C00544,28,Female,Tablet,Email,6,9,3,0,192,1,0
C00545,35,Male,Tablet,Social Media,7,6,1,7,182,1,1
C00546,29,Male,Mobile,Search Engine,14,2,4,5,222,0,1
C00547,26,Female,Mobile,Social Media,11,8,5,2,174,1,1
C00548,27,Male,Tablet,Email,13,6,0,0,280,1,0
C00549,34,Male,Mobile,Search Engine,6,7,3,2,205,1,0
C00550,55,Female,Tablet,Search Engine,13,1,0,0,76,0,0
C00551,24,Male,Tablet,Search Engine,14,3,3,2,236,0,0
C00552,30,Male,Desktop,Direct,3,1,4,3,227,0,0
C00553,57,Female,Mobile,Search Engine,10,1,5,5,221,1,1
C00554,59,Male,Mobile,Direct,8,1,4,6,93,1,0
C00555,26,Female,Mobile,Direct,3,4,4,6,104,1,1
C00556,44,Male,Desktop,Social Media,14,7,3,8,139,0,1
C00557,19,Female,Desktop,Social Media,5,7,2,7,33,0,1
C00558,22,Male,Desktop,Search Engine,9,5,5,3,148,0,1
C00559,46,Male,Mobile,Email,11,6,0,5,68,1,0
C00560,54,Female,Mobile,Search Engine,5,2,2,0,261,0,0
C00561,55,Female,Mobile,Social Media,7,5,2,7,72,0,0
C00562,36,Female,Desktop,Search Engine,11,7,1,5,284,1,0
C00563,25,Female,Desktop,Social Media,14,9,0,1,88,0,0
C00564,18,Male,Tablet,Search Engine,7,6,3,7,59,1,1
C00565,39,Male,Desktop,Email,5,4,1,3,203,1,0
C00566,34,Male,Tablet,Search Engine,2,3,1,8,152,0,0
C00567,24,Female,Mobile,Email,5,9,4,3,75,0,1
C00568,42,Male,Desktop,Email,7,7,3,0,274,1,0
C00569,21,Male,Mobile,Search Engine,7,6,2,6,24,0,0
C00570,53,Female,Mobile,Email,4,7,5,9,88,1,1
C00571,23,Female,Mobile,Email,1,8,2,4,71,0,0
C00572,48,Male,Mobile,Social Media,6,5,2,9,117,0,1
C00573,36,Female,Desktop,Social Media,13,3,4,4,180,1,1
C00574,56,Male,Mobile,Email,14,3,2,3,290,1,0
C00575,44,Male,Tablet,Direct,3,2,0,5,84,0,0
C00576,27,Female,Desktop,Search Engine,11,8,2,0,262,0,0
C00577,43,Male,Mobile,Email,5,1,2,2,281,1,0
C00578,36,Female,Desktop,Search Engine,4,8,0,6,231,0,0
C00579,56,Female,Tablet,Social Media,13,3,4,7,173,0,1
C00580,20,Male,Mobile,Search Engine,2,9,1,8,253,0,1
C00581,30,Male,Tablet,Email,12,2,3,0,159,1,0
C00582,45,Male,Mobile,Email,7,9,4,3,134,0,1
C00583,37,Female,Tablet,Email,14,6,2,1,149,0,0
C00584,45,Male,Mobile,Email,5,1,1,1,197,0,0
C00585,25,Female,Desktop,Direct,14,5,3,0,114,1,0
C00586,58,Female,Mobile,Direct,7,9,3,4,120,1,1
C00587,56,Male,Desktop,Direct,9,6,3,1,215,0,0
C00588,18,Female,Mobile,Email,4,7,0,3,227,1,0
C00589,20,Male,Mobile,Direct,5,4,0,8,114,1,0
C00590,30,Male,Tablet,Search Engine,9,1,1,2,122,0,0
C00591,45,Male,Tablet,Email,13,5,2,7,27,0,1
C00592,42,Male,Tablet,Social Media,10,2,1,9,155,1,1
C00593,50,Male,Mobile,Email,11,8,2,5,117,0,1
C00594,55,Male,Mobile,Search Engine,14,4,4,9,280,0,1
C00595,23,Male,Mobile,Direct,13,1,3,4,166,0,0
C00596,49,Female,Desktop,Email,4,7,3,1,204,0,0
C00597,38,Male,Desktop,Direct,5,2,0,2,251,1,0
C00598,33,Female,Mobile,Email,13,3,4,7,120,1,1
C00599,38,Female,Tablet,Search Engine,5,9,5,8,166,0,1
C00600,28,Female,Tablet,Email,8,9,4,6,224,0,1
C00601,54,Male,Tablet,Direct,13,2,2,0,65,1,0
C00602,53,Female,Mobile,Direct,4,3,4,5,123,0,0
C00603,52,Female,Tablet,Search Engine,4,9,0,6,241,0,0
C00604,36,Male,Mobile,Email,13,1,2,5,137,0,0
C00605,37,Male,Desktop,Social Media,7,2,1,9,24,1,0
C00606,35,Female,Tablet,Email,11,2,2,1,230,0,0
C00607,58,Male,Desktop,Search Engine,5,3,1,8,74,0,1
C00608,31,Male,Tablet,Social Media,6,3,5,2,38,0,0
C00609,32,Male,Mobile,Search Engine,6,2,2,5,107,0,0
C00610,48,Male,Mobile,Email,12,8,3,5,266,0,1
C00611,18,Female,Mobile,Social Media,6,8,5,7,136,1,1
C00612,20,Male,Mobile,Search Engine,14,8,1,3,189,0,1
C00613,33,Male,Tablet,Direct,10,2,0,5,169,1,0
C00614,40,Male,Desktop,Social Media,5,9,5,0,227,1,1
C00615,28,Female,Mobile,Social Media,13,7,5,8,193,0,1
C00616,29,Female,Tablet,Search Engine,13,5,5,8,146,0,1
C00617,27,Male,Desktop,Direct,5,7,1,6,175,0,1
C00618,49,Male,Mobile,Social Media,9,8,1,0,199,0,1
C00619,33,Female,Desktop,Search Engine,13,9,2,2,106,0,0
C00620,25,Male,Mobile,Social Media,8,2,3,4,286,0,0
C00621,55,Male,Desktop,Social Media,4,6,5,3,101,0,1
C00622,29,Female,Desktop,Social Media,7,9,2,4,83,0,1
C00623,41,Male,Mobile,Direct,8,6,2,6,138,0,1
C00624,45,Male,Tablet,Email,12,2,3,8,182,0,1
C00625,25,Female,Desktop,Email,9,1,2,0,197,1,0
C00626,45,Female,Mobile,Direct,5,3,3,4,49,0,0
C00627,53,Male,Desktop,Direct,3,5,0,2,180,0,0
C00628,43,Female,Desktop,Search Engine,13,7,3,2,22,0,1
C00629,25,Male,Tablet,Social Media,4,3,4,1,43,1,0
C00630,45,Male,Desktop,Direct,10,9,3,5,78,1,1
C00631,45,Male,Desktop,Search Engine,6,4,3,5,256,1,1
C00632,54,Female,Mobile,Email,10,2,4,2,259,0,0
C00633,58,Female,Mobile,Email,11,3,3,0,179,1,0
C00634,53,Male,Tablet,Email,5,5,1,6,79,0,0
C00635,44,Male,Desktop,Email,9,3,2,1,259,0,0
C00636,34,Female,Desktop,Search Engine,13,5,2,7,78,1,1
C00637,26,Female,Desktop,Social Media,11,4,0,2,72,0,0
C00638,50,Female,Tablet,Search Engine,11,3,0,0,83,1,0
C00639,37,Male,Desktop,Social Media,14,6,4,9,140,1,1
C00640,30,Female,Mobile,Email,3,8,1,8,138,1,0
C00641,45,Female,Tablet,Direct,2,4,0,4,37,0,0
C00642,46,Male,Mobile,Direct,6,9,2,0,24,0,0
C00643,30,Male,Mobile,Direct,13,6,0,9,179,0,1
C00644,52,Male,Tablet,Social Media,7,5,0,5,161,0,0
C00645,23,Female,Mobile,Email,5,3,3,9,37,1,1
C00646,35,Male,Desktop,Search Engine,1,5,0,2,87,0,0
C00647,22,Male,Tablet,Direct,3,5,4,3,133,1,1
C00648,42,Male,Mobile,Social Media,3,4,2,7,41,0,1
C00649,19,Male,Desktop,Direct,12,6,4,4,39,1,1
C00650,27,Female,Desktop,Search Engine,14,3,4,5,282,1,1
C00651,47,Male,Mobile,Email,4,1,5,9,117,0,1
C00652,22,Female,Desktop,Search Engine,14,7,1,3,124,1,0
C00653,50,Female,Tablet,Email,10,7,5,5,24,0,1
C00654,18,Female,Mobile,Email,6,4,5,2,148,0,0
C00655,35,Male,Desktop,Email,5,9,3,9,178,1,1
C00656,49,Female,Desktop,Direct,1,2,4,0,270,0,0
C00657,28,Male,Mobile,Search Engine,6,1,1,5,295,1,0
C00658,38,Male,Mobile,Direct,14,3,2,0,102,0,0
C00659,43,Male,Mobile,Search Engine,14,7,2,9,137,1,1
C00660,42,Female,Mobile,Social Media,9,9,1,2,48,1,0
C00661,39,Male,Tablet,Social Media,11,2,4,7,157,0,1
C00662,44,Male,Mobile,Search Engine,1,6,4,6,176,0,0
C00663,30,Male,Tablet,Search Engine,8,3,3,7,50,1,0
C00664,50,Female,Tablet,Search Engine,8,5,3,9,172,0,1
C00665,51,Female,Mobile,Search Engine,3,9,5,9,77,1,1
C00666,58,Female,Tablet,Email,13,3,2,1,106,0,0
C00667,52,Male,Mobile,Direct,9,1,3,9,142,1,1
C00668,18,Female,Mobile,Email,11,5,1,6,210,0,1
C00669,38,Male,Desktop,Direct,13,1,2,3,47,1,0
C00670,23,Male,Mobile,Direct,13,8,4,0,174,0,1
C00671,45,Female,Desktop,Direct,11,7,2,2,249,0,0
C00672,34,Male,Tablet,Email,8,2,0,4,56,1,0
C00673,22,Female,Desktop,Search Engine,3,9,2,9,25,1,1
C00674,48,Male,Tablet,Email,10,5,3,7,244,1,1
C00675,22,Female,Mobile,Email,5,7,1,1,52,1,0
C00676,55,Male,Tablet,Direct,3,4,4,1,108,1,0
C00677,20,Male,Tablet,Social Media,5,1,4,7,59,1,1
C00678,40,Male,Mobile,Social Media,9,8,3,8,188,0,1
C00679,54,Male,Tablet,Email,12,1,3,9,37,0,1
C00680,54,Male,Mobile,Direct,4,3,3,0,34,1,0
C00681,27,Female,Desktop,Email,6,6,0,1,151,0,0
C00682,27,Male,Mobile,Email,3,8,1,3,228,1,0
C00683,36,Female,Mobile,Search Engine,3,8,0,2,298,0,0
C00684,34,Female,Tablet,Direct,5,2,3,0,295,1,0
C00685,38,Female,Desktop,Social Media,8,9,1,3,296,1,1
C00686,31,Male,Mobile,Social Media,14,4,3,1,95,0,0
C00687,26,Male,Desktop,Social Media,8,4,1,9,131,1,1
C00688,18,Male,Desktop,Email,3,2,4,4,285,0,0
C00689,30,Female,Tablet,Direct,8,1,0,0,91,0,0
C00690,21,Male,Mobile,Search Engine,13,7,5,7,40,0,1
C00691,18,Male,Tablet,Social Media,11,3,3,9,207,0,1
C00692,57,Female,Mobile,Direct,13,4,3,1,140,0,0
C00693,49,Female,Desktop,Social Media,8,9,2,2,160,0,1
C00694,51,Female,Mobile,Search Engine,3,6,5,2,223,0,0
C00695,45,Female,Mobile,Direct,10,1,4,3,228,0,0
C00696,48,Female,Desktop,Email,13,9,3,6,28,0,1
C00697,25,Female,Desktop,Email,10,9,0,8,204,0,1
C00698,56,Male,Mobile,Social Media,2,5,4,2,220,1,0
C00699,43,Female,Tablet,Social Media,10,8,3,0,83,0,1
C00700,51,Male,Mobile,Direct,2,7,0,9,44,0,0
C00701,20,Male,Desktop,Search Engine,9,8,2,0,175,1,0
C00702,29,Male,Tablet,Social Media,7,9,2,5,240,1,1
C00703,18,Female,Desktop,Direct,6,2,0,4,158,1,0
C00704,22,Male,Desktop,Search Engine,7,5,4,9,40,1,1
C00705,47,Female,Tablet,Social Media,8,8,0,6,173,0,1
C00706,47,Female,Desktop,Social Media,12,3,5,6,87,0,1
C00707,34,Male,Desktop,Direct,1,6,0,2,60,0,0
C00708,40,Female,Desktop,Social Media,8,6,2,6,34,1,0
C00709,32,Male,Desktop,Email,3,7,2,8,298,1,1
C00710,54,Male,Desktop,Search Engine,3,3,2,7,188,0,0
C00711,38,Female,Desktop,Search Engine,6,8,5,2,153,1,1
C00712,31,Male,Desktop,Email,4,8,3,9,218,0,1
C00713,19,Male,Desktop,Direct,4,9,5,4,257,1,1
C00714,28,Male,Desktop,Email,4,8,3,7,131,1,1
C00715,56,Female,Mobile,Email,10,3,5,1,71,0,0
C00716,55,Male,Mobile,Search Engine,9,6,1,6,156,0,0
C00717,51,Female,Desktop,Direct,8,9,3,9,274,0,1
C00718,55,Female,Mobile,Social Media,3,1,4,9,134,1,1
C00719,51,Male,Tablet,Email,1,3,4,6,177,1,0
C00720,35,Male,Mobile,Email,1,2,2,7,283,0,0
C00721,47,Female,Desktop,Direct,1,8,5,0,118,0,0
C00722,32,Female,Desktop,Email,4,6,0,7,140,0,0
C00723,44,Male,Mobile,Direct,14,8,2,0,109,1,1
C00724,51,Male,Desktop,Social Media,6,2,0,2,49,1,0
C00725,55,Female,Tablet,Direct,4,6,5,8,249,0,1
C00726,50,Female,Tablet,Social Media,11,7,2,3,158,0,1
C00727,41,Female,Desktop,Direct,11,8,2,9,273,0,1
C00728,32,Female,Tablet,Email,3,9,4,8,50,1,1
C00729,47,Female,Tablet,Social Media,8,5,0,0,181,1,0
C00730,59,Male,Mobile,Email,14,3,1,7,175,0,1
C00731,34,Female,Tablet,Social Media,8,2,1,2,136,1,0
C00732,22,Female,Mobile,Direct,6,8,2,6,210,0,1
C00733,46,Male,Desktop,Direct,9,1,5,1,195,0,0
C00734,21,Male,Mobile,Direct,12,6,2,6,24,0,1
C00735,27,Female,Desktop,Search Engine,10,2,4,6,31,1,1
C00736,34,Female,Desktop,Search Engine,1,3,0,8,78,0,0
C00737,27,Male,Desktop,Social Media,13,8,2,1,269,0,1
C00738,34,Female,Desktop,Search Engine,8,1,5,7,112,1,1
C00739,37,Female,Desktop,Direct,6,6,1,4,130,0,0
C00740,41,Male,Mobile,Search Engine,1,3,0,9,36,0,0
C00741,22,Female,Desktop,Search Engine,4,6,2,8,239,0,0
C00742,51,Male,Tablet,Email,5,3,0,7,24,0,0
C00743,23,Male,Tablet,Social Media,7,8,4,2,148,1,1
C00744,19,Male,Desktop,Social Media,8,5,1,2,131,1,1
C00745,30,Male,Tablet,Social Media,9,4,5,9,43,0,1
C00746,28,Female,Mobile,Search Engine,12,9,0,7,48,1,1
C00747,40,Male,Mobile,Direct,12,5,1,8,151,1,1
C00748,33,Female,Desktop,Email,6,4,2,1,63,1,0
C00749,48,Female,Desktop,Social Media,10,8,5,2,226,1,1
C00750,28,Female,Desktop,Search Engine,9,8,5,7,235,1,1
C00751,33,Female,Tablet,Direct,4,8,3,1,263,1,0
C00752,25,Female,Tablet,Email,8,4,0,7,50,1,0
C00753,21,Male,Mobile,Email,3,1,1,4,285,1,0
C00754,57,Male,Tablet,Social Media,4,2,0,5,30,0,0
C00755,21,Male,Mobile,Social Media,10,4,2,9,101,0,1
C00756,42,Male,Tablet,Direct,4,2,2,3,175,0,0
C00757,20,Female,Mobile,Search Engine,6,3,5,2,185,0,1
C00758,49,Male,Desktop,Direct,9,9,5,7,227,0,1
C00759,20,Female,Tablet,Social Media,6,9,1,8,43,0,1
C00760,44,Female,Mobile,Direct,1,9,4,7,198,0,0
C00761,46,Male,Tablet,Search Engine,5,7,0,8,69,0,1
C00762,49,Male,Desktop,Email,9,4,0,0,26,1,0
C00763,36,Male,Mobile,Email,5,1,2,4,119,0,0
C00764,38,Male,Tablet,Email,6,3,0,6,100,0,0
C00765,22,Female,Tablet,Email,3,8,1,7,260,1,1
C00766,35,Female,Desktop,Social Media,8,4,3,1,200,1,0
C00767,45,Male,Desktop,Social Media,10,2,5,3,102,0,0
C00768,59,Female,Mobile,Search Engine,11,8,2,6,73,0,1
C00769,39,Female,Tablet,Search Engine,13,7,5,4,109,0,1
C00770,38,Female,Tablet,Search Engine,4,9,5,0,222,1,0
C00771,23,Male,Desktop,Search Engine,4,2,5,1,50,0,0
C00772,18,Female,Desktop,Direct,11,5,3,4,212,1,1
C00773,22,Male,Mobile,Search Engine,12,6,0,5,119,0,0
C00774,58,Male,Tablet,Email,5,2,4,0,108,1,0
C00775,29,Female,Tablet,Email,14,2,5,2,142,1,0
C00776,43,Female,Mobile,Email,10,4,1,5,66,1,1
C00777,51,Male,Mobile,Direct,9,8,5,5,165,0,1
C00778,31,Female,Desktop,Search Engine,13,5,5,6,22,0,1
C00779,43,Female,Desktop,Email,8,9,0,9,37,1,1
C00780,44,Male,Mobile,Email,7,4,1,2,100,1,0
C00781,26,Male,Mobile,Email,5,3,0,0,172,1,0
C00782,43,Male,Tablet,Email,9,8,5,6,86,0,1
C00783,39,Male,Mobile,Social Media,9,1,0,2,108,1,0
C00784,47,Female,Mobile,Search Engine,10,9,0,4,154,0,0
C00785,34,Female,Tablet,Search Engine,10,4,2,3,221,0,0
C00786,43,Male,Mobile,Direct,2,9,3,0,198,1,1
C00787,53,Male,Desktop,Social Media,4,8,4,6,98,1,1
C00788,18,Male,Desktop,Direct,8,3,3,3,104,0,0
C00789,25,Female,Tablet,Email,13,3,3,0,40,0,0
C00790,52,Male,Mobile,Direct,14,9,1,5,184,0,1
C00791,32,Female,Desktop,Email,1,3,2,3,47,1,0
C00792,39,Male,Desktop,Email,13,4,2,3,256,0,0
C00793,31,Male,Desktop,Search Engine,5,9,0,1,204,0,0
C00794,43,Male,Desktop,Search Engine,8,4,3,0,174,1,0
C00795,45,Female,Mobile,Search Engine,2,3,4,2,142,0,0
C00796,40,Female,Mobile,Search Engine,2,7,1,9,106,1,1
C00797,31,Female,Mobile,Search Engine,13,6,2,4,221,1,1
C00798,41,Male,Mobile,Social Media,8,1,0,8,59,1,0
C00799,19,Female,Desktop,Search Engine,10,8,4,6,188,1,1
C00800,43,Female,Tablet,Direct,12,1,3,3,89,1,1
C00801,31,Male,Tablet,Email,9,4,4,7,299,1,1
C00802,24,Male,Desktop,Search Engine,7,6,2,3,46,1,0
C00803,20,Female,Desktop,Social Media,8,6,1,5,150,1,1
C00804,40,Female,Tablet,Direct,5,7,3,0,296,1,0
C00805,35,Female,Tablet,Direct,1,5,1,5,273,0,0
C00806,55,Female,Desktop,Email,4,5,5,9,104,1,1
C00807,52,Male,Desktop,Direct,2,4,4,4,28,0,0
C00808,32,Male,Mobile,Direct,3,6,4,1,69,0,0
C00809,42,Male,Mobile,Direct,12,7,0,0,20,1,0
C00810,54,Female,Tablet,Direct,3,1,3,5,23,1,0
C00811,45,Female,Desktop,Social Media,9,9,4,1,23,1,0
C00812,27,Male,Tablet,Email,13,8,2,8,109,0,1
C00813,56,Male,Mobile,Search Engine,10,7,5,8,181,1,1
C00814,34,Female,Mobile,Direct,4,9,2,0,174,0,0
C00815,56,Female,Tablet,Social Media,2,3,1,4,34,0,0
C00816,39,Male,Mobile,Email,3,4,5,7,51,0,0
C00817,43,Male,Desktop,Search Engine,3,7,5,3,82,1,1
C00818,42,Male,Tablet,Email,14,6,2,2,127,1,0
C00819,34,Female,Desktop,Social Media,7,2,4,4,33,0,0
C00820,30,Female,Desktop,Social Media,8,2,2,4,42,0,0
C00821,37,Female,Mobile,Social Media,13,7,3,7,130,0,1
C00822,42,Female,Desktop,Direct,11,9,1,5,179,0,0
C00823,21,Female,Tablet,Social Media,13,9,5,1,60,1,1
C00824,27,Female,Desktop,Search Engine,6,7,3,0,163,1,0
C00825,20,Male,Desktop,Direct,4,8,4,2,172,0,0
C00826,58,Male,Desktop,Email,6,3,4,1,101,0,0
C00827,35,Female,Desktop,Search Engine,13,1,2,3,245,0,0
C00828,53,Male,Desktop,Direct,11,7,0,2,171,1,0
C00829,39,Female,Mobile,Social Media,1,8,5,8,278,1,1
C00830,51,Male,Tablet,Email,13,2,5,4,98,0,1
C00831,25,Female,Mobile,Social Media,10,9,0,3,214,1,0
C00832,57,Male,Tablet,Search Engine,8,4,4,9,242,1,1
C00833,36,Male,Tablet,Search Engine,1,9,4,8,285,0,1
C00834,59,Female,Tablet,Direct,5,3,5,3,249,1,1
C00835,58,Female,Tablet,Search Engine,2,8,1,5,169,1,0
C00836,54,Male,Tablet,Email,6,2,5,9,155,1,1
C00837,23,Male,Desktop,Direct,9,3,4,0,142,1,0
C00838,43,Female,Mobile,Email,5,1,4,1,129,1,0
C00839,51,Male,Mobile,Social Media,4,5,1,3,162,1,0
C00840,23,Female,Desktop,Email,14,4,3,8,89,0,1
C00841,54,Female,Tablet,Email,2,1,3,5,73,0,1
C00842,50,Male,Mobile,Search Engine,12,9,1,5,59,0,1
C00843,39,Female,Desktop,Social Media,3,6,1,8,216,1,1
C00844,38,Male,Desktop,Search Engine,6,6,3,3,46,1,1
C00845,23,Male,Mobile,Social Media,8,2,3,2,199,1,0
C00846,23,Female,Mobile,Social Media,14,7,3,6,65,0,1
C00847,21,Male,Tablet,Email,8,9,3,6,161,0,1
C00848,47,Female,Tablet,Search Engine,5,6,5,8,117,1,1
C00849,28,Female,Mobile,Email,5,8,5,5,145,1,1
C00850,47,Female,Tablet,Email,10,5,2,1,77,1,0
C00851,48,Male,Desktop,Email,14,2,1,5,196,1,0
C00852,41,Female,Tablet,Social Media,13,4,0,7,226,1,1
C00853,26,Male,Tablet,Search Engine,3,1,2,5,173,0,0
